name
"""Weird Al"" Yankovic"
50 Cent
Robert Peters
Robert Phillips
Robert Picardo
Robert Pine
Robert Plagnol
Robert Portal
Robert Prescott
Robert Prichard
Robert Prosky
Robert Racki
Robert Redford
Robert Ri'chard
Robert Ridgely
Robert Rietty
Robert Romanus
Robert Rusler
Robert Ryan
Robert Schwartzman
Robert Sean Leonard
Robert Shaw
Robert Sheehan
Robert Small
Robert Smigel
Robert Stack
Robert Stadlober
Robert Stanton
Robert Sterling
Robert Stoltenberg
Robert Tannion
Robert Taylor
Robert Tinkler
Robert Townsend
Robert Trujillo
Robert Turano
Robert Urich
Robert Vaughn
Robert Wagner
Robert Wahlberg
Robert Webber
Robert Wisden
Robert Wisdom
Robert Wu
Robert Wuhl
Robert Z'Dar
Roberta Collins
Roberta Eaton
Roberta Maxwell
Roberta Rodrigues
Roberta Santiago
Roberta Taylor
Roberto Benigni
Roberto Campanella
Roberto Nobile
Roberts Blossom
Robin Atkin Downes
Robin Bartlett
Robin Chalk
Robin Curtis
Robin Duke
Robin Givens
Robin Harris
Robin Hill
Robin Kasyanov
Robin L. Watkins
Robin McLeavy
Robin Mullins
Robin Pearson Rose
Robin Roberts
Robin Rosenberg
Robin Sachs
Robin Shou
Robin Thomas
Robin Tunney
Robin Weigert
Robin Williams
Robin Wright
Robinne Lee
Robyn Lively
Robyn Lynne Raab
Robyn Malcolm
Robyn Peterson
Rocco Sisto
Roch Leibovici
Rochelle Aytes
Rochelle Buchan
Rochelle Davis
Rochelle Hudson
Rock Duer
Rock Hudson
Rockets Redglare
Rockmond Dunbar
Rocky Carroll
Rocky Helton
Rocky Marshall
Rocky Mayor Anderson
Rocky McKenzie
Rod Loomis
Rod Lousich
Rod McLachlan
Rod Rondeaux
Rod Serling
Rod Steiger
Roddy Maude-Roxby
Roddy McDowall
Roddy Piper
Roderick Cook
Rodger Boyce
Rodger Bumpass
Rodney A. Grant
Rodney Dangerfield
Rodney Eastman
Rodney El Haddad
Rodney Harvey
Rodney Kageyama
Rodney Pike
Rodney Rowland
Rodolfo De Alexandre
Rodolphe Pauly
Rodrigo Lopresti
Rodrigo Murray
Rodrigo Santoro
Rodrigo Sánchez Borhorquez
Rodrigo Viaggio
Rodrigo de la Serna
Roger Aaron Brown
Roger Allam
Roger Ashton-Griffiths
Roger B. Smith
Roger Bart
Roger Casamajor
Roger Cross
Roger Cudney
Roger Dunn
Roger Dutoit
Roger Fan
Roger Guenveur Smith
Roger Hammond
Roger Kemp
Roger Leenhardt
Roger Moore
Roger Payano
Roger Pierre
Roger Príncep
Roger Rees
Roger Ward
Roger Yuan
Rohan Chand
Rohan Nichol
Rohini Hattangadi
Roland Kickinger
Roland Thénot
Rolanda Watts
Rolando Boyce
Rolando Molina
Rollo Weeks
Roma Downey
Roma Maffia
Romain Duris
Roman Bohnen
Roman Krol
Roman Luknár
Roman Polanski
Romane Bohringer
Romano Orzari
Romany Malco
Romeo
Romeo Miller
Romi Aboulafia
Romina D'Ugo
Romola Garai
Ron Ben-Yishai
Ron Bottitta
Ron Brooks
Ron Canada
Ron Carey
Ron Carlson
Ron Clark
Ron Cook
Ron Crawford
Ron Dean
Ron Eldard
Ron Emanuel
Ron Fazio
Ron Gabriel
Ron Glass
Ron Haddrick
Ron Holgate
Ron Howard
Ron Jeremy
Ron Karabatsos
Ron Kennard
Ron Kennell
Ron Lea
Ron Leibman
Ron Lester
Ron Livingston
Ron Madoff
Ron McClary
Ron Moody
Ron Morgan
Ron Paul
Ron Perkins
Ron Perlman
Ron Rifkin
Ron Roggé
Ron Silver
Ron Smith
Ron Taylor
Ron Thomas
Ron Vawter
Ronald Colman
Ronald Guttman
Ronald Knight
Ronald Lacey
Ronald Pickup
Ronald Reagan
Ronald South
Ronan Vibert
Ronda Rousey
Rondel Reynoldson
Ronee Blakley
Ronee Collins
Roni Akurati
Ronit Elkabetz
Ronnie Barker
Ronnie Fox
Ronnie Gene Blevins
Ronnie Hawkins
Ronnie Masterson
Ronnie Nyakale
Ronnie Wood
Ronny Cox
Ronny Dayag
Ronobir Lahiri
Rooney Mara
Rory Cochrane
Rory Culkin
Rory Keenan
Rory Kinnear
Rory Mallinson
Rory McCann
Rosa Blasi
Rosa María Bianchi
Rosalie Crutchley
Rosalie Michaels
Rosalind Ayres
Rosalind Cash
Rosalind Chao
Rosalind Halstead
Rosalind Harris
Rosalinda Celentano
Rosamund Hanson
Rosamund Pike
Rosanna Arquette
Rosanna DeSoto
Rosario Dawson
Roschdy Zem
Roscoe Karns
Roscoe Lee Browne
Roscoe Orman
Rose Abdoo
Rose Anne Nepa
Rose Byrne
Rose Ghavami
Rose Keegan
Rose Leslie
Rose Marie
Rose McGowan
Rose McIver
Rose Njenga
Rose Portillo
Roseanne Barr
Rosel Zech
Roselyn Sánchez
Rosemarie DeWitt
Rosemary Davis
Rosemary Dunsmore
Rosemary Forsyth
Rosemary Harris
Rosemary Ledee
Rosemary Murphy
Roshan Seth
Rosie Fellner
Rosie Huntington-Whiteley
Rosie O'Donnell
Rosie Perez
Rosie Shaw
Rosie Traynor
Rosita Marstini
Roslyn Ruff
Ross Elliott
Ross Harper
Ross Noble
Ross Partridge
Ross Thomas
Rossy de Palma
Rothaford Gray
Rowan Atkinson
Rowan Blanchard
Rowan Isaacson
Rowena Cooper
Rowena King
Roxana Ortega
Roxana Zal
Roxane Duran
Roxane Mesquida
Roxanne Hart
Roxanne McKee
Roy Abramsohn
Roy Atwell
Roy Billing
Roy Brocksmith
Roy Cheung
Roy Chiao
Roy Dotrice
Roy Dupuis
Roy Jones Jr.
Roy Kenny
Roy Kinnear
Roy Lee Jones
Roy Poole
Roy Richard Grinker
Roy Scheider
Roy T. Anderson
Roy Wilson
Royal Dano
Royale Watkins
Royce D. Applegate
RuPaul
Ruba Blal
Ruben Rabasa
Ruben Santiago-Hudson
Ruben Tejada
Ruby Barnhill
Ruby Chase O'Neil
Ruby Corley
Ruby Dee
Ruby Jerins
Ruby Keeler
Ruby Lin
Ruby Milton
Ruby O. Fee
Ruby Wax
Rubén Blades
Rudolf Klein-Rogge
Rudolf Lucieer
Rudolf Martin
Rudy Bond
Rudy Levarity
Rudy Romano
Rudy Youngblood
Rue McClanahan
Rufus
Rufus Graham
Rufus Read
Rufus Sewell
Ruihana Rewa
Ruma Guha Thakurta
Rumer Willis
Rumi Hiiragi
Ruocheng Ying
Rupert Davies
Rupert Degas
Rupert Evans
Rupert Everett
Rupert Friend
Rupert Graves
Rupert Grint
Rupert Isaacson
Rupert Penry-Jones
Rupert Vansittart
Rus Blackwell
Russ Conway
Russ Fega
Russ Tamblyn
Russell Brand
Russell Collins
Russell Crowe
Russell Durham Comegys
Russell Ferguson
Russell G. Jones
Russell Hodgkinson
Russell Hornsby
Russell Means
Russell Peters
Russell Sams
Russell Todd
Russell Tovey
Russell Williams II
Russell Wong
Russi Taylor
Rusty Joiner
Rusty Martin
Rusty Martin Sr.
Rusty Schwimmer
Rutanya Alda
Rutger Hauer
Ruth Bradley
Ruth C. Engel
Ruth Gordon
Ruth McCabe
Ruth Negga
Ruth Sheen
Ruth White
Ruth Wilson
Ruth Wisse
Rutina Wesley
Ruy Guerra
Ryan Cartwright
Ryan Corr
Ryan Crego
Ryan Cross
Ryan Cutrona
Ryan Donowho
Ryan Dunn
Ryan Gosling
Ryan Guzman
Ryan Hansen
Ryan Hurst
Ryan Keely
Ryan Kelley
Ryan Kennedy
Ryan Ketzner
Ryan Kwanten
Ryan Lampp
Ryan Lee
Ryan Malgarini
Ryan Martin
Ryan Martin Dwyer
Ryan McCartan
Ryan McCluskey
Ryan McDonald
Ryan McFarland
Ryan McGee
Ryan Merriman
Ryan Metcalf
Ryan Milkovich
Ryan Newman
Ryan Northcott
Ryan O'Neal
Ryan Ochoa
Ryan Phillippe
Ryan Pinkston
Ryan Potter
Ryan Reynolds
Ryan Robbins
Ryan Shoos
Ryan Simpkins
Ryan Speechley
Ryan Teeple
Ryan Wiik
Ryan Zheng Kai
Ryann Campos
Ryder Gage
Ryker Marsh
Ryley Zinger
Ryo Ishibashi
Ryo Kase
Ryoko Hirosue
Ryuichi Sakamoto
Ryunosuke Kamiki
Régis Royer
Rémi Martin
Rémy Girard
Rüdiger Evers
S. Epatha Merkerson
S. Scott Bullock
S. William Hinzman
S.Z. Sakall
Saad Siddiqui
Sab Shimono
Sabina Gadecki
Sabine Azéma
Sabine Karsenti
Sabine Sun
Sabine Timoteo
Sabrina Aldridge
Sabrina Barry
Sabrina Ferilli
Sabrina Harman
Sabrina Hawthorne
Sabrina Ouazani
Sabyasachi Chakraborty
Sacha Baron Cohen
Sacha Dhawan
Saddam Hussein
Sadie Alexandru
Sadie Frost
Sadie Goldstein
Saeed Jaffrey
Saffron Burrows
Saffron Henderson
Safit Pardede
Sage Ryan
Sage Sommer
Sahajak Boonthanakit
Sahara Garey
Sahira Nair
Sai Bennett
Saichia Wongwiroj
Said Faraj
Saif Ali Khan
Sajan Bhagat
Sajida De Leon
Sakae Kimura
Sakhyan Asmara
Sakina Jaffrey
Sal Dupree
Sal Lopez
Sal Masekela
Sal Mineo
Sala Baker
Salih Kalyon
Salli Richardson-Whitfield
Sally Bankes
Sally Dryer
Sally Field
Sally Hawkins
Sally Kirkland
Sally Phillips
Salma Hayek
Salman Yusuff Khan
Salome Jens
Salvator Xuereb
Salvatore Franciosa
Sam Alexander
Sam Anderson
Sam Behrens
Sam Bottoms
Sam Bould
Sam Buchanan
Sam Cespedes
Sam Claflin
Sam Cotton
Sam Creed
Sam De Grasse
Sam Douglas
Sam Easton
Sam Edwards
Sam Elliott
Sam Golzari
Sam Gordon
Sam Hennings
Sam Huntington
Sam J. Jones
Sam Jaeger
Sam Jenkins
Sam Josepher
Sam Ketcherside
Sam Lerner
Sam Levine
Sam Lloyd
Sam McMurray
Sam Motoana Phillips
Sam Neill
Sam Page
Sam Phillips
Sam Quinn
Sam Raimi
Sam Reid
Sam Riley
Sam Robards
Sam Rockwell
Sam Shepard
Sam Sheridan
Sam Spruell
Sam Trammell
Sam Troughton
Sam Wanamaker
Sam Waterston
Sam Worthington
Samaire Armstrong
Samantha Barks
Samantha Bond
Samantha Buck
Samantha Castro
Samantha Dark
Samantha Eggar
Samantha Esteban
Samantha Ferris
Samantha Futerman
Samantha Isler
Samantha Ivers
Samantha King
Samantha Mahurin
Samantha Mathis
Samantha Morton
Samantha Phillips
Samantha Pryor
Samantha Shelton
Samantha Spiro
Samantha Thomson
Sameer Ali Khan
Sameer Arya
Sami Bouajila
Sami Darr
Sami Gayle
Sami Samir
Samia Shoaib
Samir Guesmi
Samira Wiley
Samm Levine
Sammi Davis
Sammi Hanratty
Sammi Rotibi
Sammo Hung
Sammy Davis
Sammy Nagi Njuguna
Samrat Chakrabarti
Samuel Anderson
Samuel Ball
Samuel Barnett
Samuel Davis
Samuel E. Wright
Samuel Fuller
Samuel Glen
Samuel Honywood
Samuel Joslin
Samuel L. Jackson
Samuel Roukin
Samuel S. Hinds
Samuel Soifer
Samuel Stricklen
Samuel West
Samuele Amighetti
Samuli Edelmann
Sanaa Abdu Khazal
Sanaa Lathan
Sancho Gracia
Sandahl Bergman
Sandra Bee
Sandra Bernhard
Sandra Bullock
Sandra Echeverría
Sandra Ellis Lafferty
Sandra Henderson
Sandra Hess
Sandra Love Aldridge
Sandra McCoy
Sandra Nelson
Sandra Oh
Sandra Rodríguez
Sandra Sánchez
Sandra Taylor
Sandra Warner
Sandrine Holt
Sandrine Kiberlain
Sandy Dennis
Sandy Duncan
Sandy Helberg
Sandy Martin
Sanjay Dutt
Sanjit De Silva
Sanny van Heteren
Sanoe Lake
Santhanam
Santino Fontana
Saoirse Ronan
Sapphire Boyce
Sara Allgood
Sara Forestier
Sara Foster
Sara Gilbert
Sara Isabel Quintero
Sara Lazzaro
Sara Malakul Lane
Sara Paxton
Sara Sanderson
Sara Stockbridge
Sara Tanaka
Sara Zommorodi
Sarab Kamoo
Sarah Ann Schultz
Sarah Badel
Sarah Baker
Sarah Baldwin
Sarah Bayes
Sarah Ber
Sarah Berry
Sarah Blakley-Cartwright
Sarah Bolger
Sarah Brightman
Sarah Buehler
Sarah Butler
Sarah Callan
Sarah Carter
Sarah Catherine Brooks
Sarah Clarke
Sarah Dampf
Sarah DeVincentis
Sarah Douglas
Sarah Drew
Sarah Dubrovsky
Sarah Farooqui
Sarah Gadon
Sarah Greene
Sarah Habel
Sarah Haskins
Sarah Holcomb
Sarah Hudnut
Sarah Hyland
Sarah Jane Morris
Sarah Jessica Parker
Sarah Kathryn Schmitt
Sarah Kazemy
Sarah Lancashire
Sarah Lancaster
Sarah Lind
Sarah Mahoney
Sarah Michelle Gellar
Sarah Murdoch
Sarah Naudi
Sarah Parish
Sarah Paulson
Sarah Peirse
Sarah Polley
Sarah Power
Sarah Roemer
Sarah Shahi
Sarah Silverman
Sarah Snook
Sarah Solemani
Sarah Steele
Sarah Stephens
Sarah Strange
Sarah Strouse
Sarah Trigger
Sarah Vowell
Sarah Wayne Callies
Sarah Wright
Sarah Wynter
Sarah-Jeanne Labrosse
Sarain Boylan
Sarala
Sarath Babu
Sareh Bayat
Sari Lennick
Sarita Choudhury
Saroj Khan
Sarunyu Wongkrachang
Sascha Rosemann
Sasha Alexander
Sasha Barrese
Sasha Jenson
Sasha Pieterse
Sasha Ramos
Sasha Roiz
Sasha Spielberg
Saskia Mulder
Saskia Reeves
Sasson Gabai
Sathyaraj
Satish Kaushik
Satomi Ishihara
Satoshi Tsumabuki
Satya Bhabha
Saul Jephcott
Saul Kahan
Saul Rubinek
Saul Stein
Saul Williams
Saurabh Shukla
Savannah Welch
Saverio Guerra
Savion Glover
Savita Prabhune
Saxon Sharbino
Sayed Badreya
Saïd Taghmaoui
Scandar Copti
Scarlett Estevez
Scarlett Johansson
Scatman Crothers
Schuyler Fisk
Schuyler Grant
Schuyler Press
Scoot McNairy
Scott 'Carrot Top' Thompson
Scott Adkins
Scott Adsit
Scott Anderson
Scott Anthony Levy
Scott Baio
Scott Bairstow
Scott Bakula
Scott Bellis
Scott Brady
Scott Bryce
Scott Burkholder
Scott Caan
Scott Charles
Scott Coffey
Scott Cohen
Scott Colomby
Scott Cooper
Scott Davis
Scott Dymond
Scott Eastwood
Scott Elrod
Scott Firestone
Scott Foley
Scott Gibson
Scott Glenn
Scott Hamilton
Scott Handy
Scott Haze
Scott Hazell
Scott Heindl
Scott Hogsett
Scott Hunter McGuire
Scott Hylands
Scott Innes
Scott Knisley
Scott Lawrence
Scott MacDonald
Scott McElroy
Scott Mechlowicz
Scott Mescudi
Scott Michael Campbell
Scott Mortensen
Scott Mosier
Scott Moutter
Scott Patterson
Scott Paulin
Scott Porter
Scott Reeves
Scott Schiaffo
Scott Schwartz
Scott Shepherd
Scott Sowers
Scott Speedman
Scott Strader
Scott Takeda
Scott Terra
Scott Terrill
Scott Thomson
Scott Walker
Scott Weinger
Scott Wentworth
Scott Wills
Scott Wilson
Scott Wolf
Scott Yaphe
Scottie Epstein
Scottie Thompson
Scotty Mattraw
Scout Taylor-Compton
Seamon Glass
Seamus Davey-Fitzpatrick
Seamus O'Neill
Seamus Stalker
Sean Astin
Sean Avery
Sean Baca
Sean Barrett
Sean Bean
Sean Bell
Sean Bott
Sean Boyd
Sean Bridgers
Sean Brosnan
Sean Cameron Michael
Sean Chapman
Sean Combs
Sean Connery
Sean Cook
Sean Cory Cooper
Sean Elmore
Sean Faris
Sean Fox
Sean Frye
Sean Gullette
Sean Gunn
Sean Harris
Sean Hayes
Sean Keenan
Sean Kingston
Sean Maguire
Sean Maher
Sean Mahon
Sean Marquette
Sean McCann
Sean McGinley
Sean Michael Afable
Sean Millington
Sean Nelson
Sean O'Bryan
Sean Patrick Flanery
Sean Patrick Thomas
Sean Penn
Sean Pertwee
Sean Rogerson
Sean Shanks
Sean Sullivan
Sean T. Krishnan
Sean Tucker
Sean Whalen
Sean Wing
Sean Young
Seann Conway
Seann William Scott
Sebastian Arcelus
Sebastian Armesto
Sebastian Blomberg
Sebastian Hedges Thomas
Sebastian Koch
Sebastian Roché
Sebastian Saraceno
Sebastian Schipper
Sebastian Stan
Sebastian de Souza
Sebastien Andrieu
Sedona Legge
Seema Biswas
Seidy López
Seiji Miyaguchi
Sela Ward
Selena Gomez
Selma Blair
Selton Mello
Selva Rasalingam
Semion Sudarikov
Sendhil Ramamurthy
Senta Berger
Senyo Amoaku
Ser'Darius Blain
Seregon O'Dassey
Serena Cotton
Serena Iansiti
Serena Scott Thomas
Serge Christianssens
Serge Cockburn
Serge Houde
Serge Marquand
Serge Riaboukine
Sergei Barkovsky
Sergej Trifunović
Sergey Garmash
Sergey Kolesnikov
Sergi López
Sergio Avelar
Sergio Calderón
Sergio Carlo
Sergio Castellitto
Sergio Di Zio
Sergio Doré Jr.
Sergio Hernández
Sergio Peris-Mencheta
Sergio Rubini
Serinda Swan
Sessue Hayakawa
Seth Adkins
Seth Gabel
Seth Gilliam
Seth Ginsberg
Seth Green
Seth MacFarlane
Seth Meyers
Seth Michaels
Seth Rogen
Seth Romatelli
Setu Taase
Seu Jorge
Severn Darden
Seymour Cassel
Shaana Diya
Shabana Azmi
Shad Moss
Shah Rukh Khan
Shahab Hosseini
Shaheen Khan
Shahid Ahmed
Shahir Kabaha
Shahkrit Yamnarm
Shailene Garnett
Shailene Woodley
Shake Tukhmanyan
Shalini Singh
Shalom Harlow
Shamari Fears
Shameik Moore
Shane Black
Shane Briant
Shane Brolly
Shane Carruth
Shane Dawson
Shane Edelman
Shane McDermott
Shane McRae
Shane Meadows
Shane Pollard
Shane Rangi
Shane Richie
Shane West
Shanelle Workman
Shani Wallis
Shanley Caswell
Shanna Collins
Shanna Forrestall
Shannan Steele
Shannen Doherty
Shannen Fields
Shannon Beckner
Shannon Cochran
Shannon Eagen
Shannon Elizabeth
Shannon Kane
Shannon Kook
Shannon Lemke
Shannon McLeod
Shannon O'Hurley
Shannon Tweed
Shannon Woodward
Shannyn Sossamon
Shantel VanSanten
Shanthini Venugopal
Shanti Carson
Shaobo Qin
Shaohua Ma
Shaquille O'Neal
Sharat Saxena
Shareeka Epps
Shari Albert
Shari Headley
Shari Shattuck
Shari Watson
Sharib Hashmi
Sharif Rashed
Sharlto Copley
Sharman Joshi
Sharni Vinson
Sharon Acker
Sharon Bollum
Sharon Conley
Sharon Farrell
Sharon Horgan
Sharon Landry
Sharon Lawrence
Sharon Leal
Sharon Small
Sharon Stone
Sharon Thomas Cain
Sharon Warren
Sharon Wyatt
Sharron Nelson
Shashawnee Hall
Shaun Austin-Olsen
Shaun Cozzens
Shaun Dooley
Shaun Duke
Shaun Evans
Shaun Fleming
Shaun Johnston
Shaun O'Hagan
Shaun Parkes
Shaun Sipos
Shaun Toub
Shaun Weiss
Shaun White
Shauna Kain
Shauna Macdonald
Shauna Shim
Shavar Ross
Shavon Kirksey
Shawn Andrews
Shawn Ashmore
Shawn Desman
Shawn Dou
Shawn Doyle
Shawn Driscoll
Shawn Hatosy
Shawn Macdonald
Shawn Nelson
Shawn Roberts
Shawn Wayans
Shawn Weatherly
Shawn Yue
Shawna Waldron
Shawnee Smith
Shay Roundtree
Shazahn Padamsee
Shea Adams
Shea Fowler
Shea Stewart
Shea Whigham
Sheb Wooley
Shecky Greene
Shedrack Anderson III
Sheeba Alahani
Sheetal Menon
Shefali Shah
Shehzad Sheikh
Sheila E.
Sheila Gish
Sheila Hancock
Sheila McCarthy
Sheila Paterson
Sheila Reid
Sheila Rogers
Sheila Tousey
Shelbie Bruce
Shelby Malone
Shelby Vischer
Sheldon Leonard
Shelley Berman
Shelley Conn
Shelley Duvall
Shelley Hennig
Shelley Long
Shelley Meskin
Shelley Waggener
Shelley Winters
Shemar Moore
Shenae Grimes
Shep Messing
Shera Danese
Shereef Akeel
Sheri Moon Zombie
Sheridan Smith
Sherilyn Fenn
Sherman Hemsley
Sherman Howard
Sherri Eakin
Sherri Shepherd
Sherry Stringfield
Sherryl Despres
Sheryl Crow
Sheryl Lee
Sheryl Lee Ralph
Sheryl Underwood
Sheu Fang-Yi
Shi Zhao-Qi
Shia LaBeouf
Shichinosuke Nakamura
Shidou Nakamura
Shiek Mahmud-Bey
Shigeo Kobayashi
Shigeru Kôyama
Shiloh Fernandez
Shiloh Henderson
Shiloh Nelson
Shinichi Hatori
Shinichi Tsutsumi
Shinobu Terajima
Shinoburyû
Shinya Tsukamoto
Shiri Appleby
Shirin Yazdanbakhsh
Shirley Anne Field
Shirley Eaton
Shirley Henderson
Shirley Jones
Shirley Knight
Shirley MacLaine
Shirley Norris
Shirley Temple
Shirly Brener
Shirô Namiki
Shirô Sano
Shishir Kurup
Shivani Ghai
Shmuel Levy
Sho Kosugi
Shoba Narayan
Shobu Kapoor
Shohreh Aghdashloo
Shola Adewusi
Shon Greenblatt
Shon McGregory
Shondrella Avery
Shooter Jennings
Shoshana Bush
Shriman Umeshanad Brahmachari
Shriya Saran
Shruti Bapna
Shruti Seth
Shu Qi
Shuangbao Wang
Shuler Hensley
Shun Nakayama
Shun Oguri
Shyann McClure
Sian Breckin
Sian Thomas
Sibel Ergener
Sicily Johnson
Sid Caesar
Sid Haig
Sid James
Siddharth
Sidede Onyulo
Sidney Blackmer
Sidney Franklin
Sidney Fullmer
Sidney Johnston
Sidney Leeder
Sidney Miller
Sidney Poitier
Sidney Ralitsoele
Sidney Sewell
Sidné Anderson
Sieghardt Rupp
Sienna Beckman
Sienna Guillory
Sienna Miller
Sierra Huermann
Sierra McCormick
Sigourney Weaver
Sigrid Thornton
Sigridur Benediktsdottir
Sigrídur María Egilsdóttir
Sihame Haddad
Sihung Lung
Silambarasan
Silas Carson
Silas Weir Mitchell
Silvana Bosi
Silvana Mangano
Silvestre Rasuk
Silvia Cohen
Silvia Colloca
Silvia Moi
Silvia Seidel
Silvio Muccino
Simbi Khali
Simon Abkarian
Simon Baker
Simon Baron-Cohen
Simon Buckley
Simon Burke
Simon Callow
Simon Chandler
Simon Chuckster
Simon Cotton
Simon Day
Simon Delaney
Simon Farnaby
Simon Harvey
Simon Helberg
Simon Jaglom
Simon Jones
Simon Kassianides
Simon Kunz
Simon Licht
Simon McBurney
Simon Merrells
Simon Nehan
Simon O'Connor
Simon O'Driscoll
Simon Oakland
Simon Pegg
Simon Phillips
Simon Quarterman
Simon Rex
Simon Reynolds
Simon Scardifield
Simon Schatzberger
Simon Shepherd
Simon Stone
Simon Templeman
Simon Turner
Simon Woods
Simon Yam
Simon Yates
Simone Griffeth
Simone Kessell
Simone Spinazzè
Sina Amedson
Sinbad
Sinjai Plengpanit
Sinqua Walls
Sinéad Cusack
Siobhan Fallon
Siobhan Flynn
Siobhan Marshall
Siobhan Williams
Siobhán McKenna
Sir Maejor
Siri Howard
Sisqó
Sissy Petropoulou
Sissy Spacek
Sithembiso Khumalo
Siu Ping-Lam
Skandar Keynes
Skeet Ulrich
Skipp Sudduth
Sky Ferreira
Sky du Mont
Skye McCole Bartusiak
Skylan Brooks
Skylar Astin
Skyler Gisondo
Skyler Samuels
Skyler Shaye
Skyler Stone
Slade Pearce
Slaine
Slash
Slim Pickens
Sloane Coombs
Sly and the Family Stone
Snoop Dogg
Socrates Montas
Sofia Black-D'Elia
Sofia Boutella
Sofia Coppola
Sofia Eng
Sofia Helin
Sofia Milos
Sofia Shinas
Sofia Vassilieva
Sofia Viruboff
Sofía Vergara
Soha Ali Khan
Soheil Parsa
Sol Kyung-gu
Solange Knowles
Soledad St. Hilaire
Soledad Villamil
Solomon Burke Jr.
Son Kang-gook
Sonali Kulkarni
Sonam Kinga
Sonam Lhamo
Sondra Morton Chaffin
Song Dandan
Song Hye-kyo
Song Jia
Song Kang-ho
Song Young-chang
Sonia Amori
Sonia Doubell
Sonia Franco
Sonia Manzano
Sonia Todd
Sonja Bennett
Sonja Kinski
Sonja Richter
Sonja Smits
Sonja Sohn
Sonny Castillo
Sonny Chiba
Sonny Landham
Sonoya Mizuno
Sonserai Lee
Sony Nishaad
Sonya Balmores Chung
Sonya Cassidy
Sonya Leslie
Sonya Salomaa
Sonya Walger
Sook-Yin Lee
Soon-Tek Oh
Sophia Bairley
Sophia Bush
Sophia Elisabeth
Sophia Loren
Sophia Myles
Sophia Takal
Sophia Taylor Ali
Sophie Arthuys
Sophie Bolen
Sophie Charlotte Conrad
Sophie Duez
Sophie Kennedy Clark
Sophie Langevin
Sophie Lorain
Sophie Lowe
Sophie Marceau
Sophie Merkley
Sophie Monk
Sophie Nyweide
Sophie Nélisse
Sophie Okonedo
Sophie Perry
Sophie Rois
Sophie Stuckey
Sophie Turner
Sophie Vavasseur
Sophie Ward
Sophie Wyburd
Sophie-Charlotte Husson
Sorapong Chatree
Soren Fulton
Sos Sargsyan
Souad Faress
Souleymane Dicko
Spalding Gray
Spencer Breslin
Spencer Curnutt
Spencer Fox
Spencer Garrett
Spencer Klein
Spencer Liff
Spencer Locke
Spencer Milligan
Spencer Tracy
Spencer Treat Clark
Spencer Wilding
Spice Williams-Crosby
Spike Jonze
Spike Lee
Spike Spencer
Spiros Focás
Sprague Grayden
Spring Byington
Sriranjini
Stacey Asaro
Stacey Dash
Stacey Nelkin
Stacey Travis
Stacey Turner
Stacie Randall
Stacy Earl
Stacy Edwards
Stacy Grant
Stacy Keach
Stacy Keibler
Stacy Rock
Staffan Kihlbom
Stan Alexander
Stan Collymore
Stan Foster
Stan Lee
Stan Shaw
Stana Katic
Stana Roumillac
Stanislav Yanevski
Stanley Ackerman
Stanley Anderson
Stanley B. Herman
Stanley Blystone
Stanley DeSantis
Stanley Greene
Stanley Holloway
Stanley Townsend
Stanley Tucci
Star Jasper
Stark Sands
Starla Benford
Starletta DuPois
Steele Stebbins
Stefan Arngrim
Stefan Gierasch
Stefan Guy
Stefan Jürgens
Stefan Kapičić
Stefan Schnabel
Stefan Weinert
Stefania LaVie Owen
Stefania Sandrelli
Stefanie Brown
Stefanie Drummond
Stefanie Scott
Stefanie von Pfetten
Stefano DiMatteo
Stefano Dionisi
Stefano Patrizi
Stefanos Miltsakakis
Steffan Boje
Steffen Mennekes
Steffen Zacharias
Steffinnie Phrommany
Steinn Ármann Magnússon
Stela Freitas
Stelio Savante
Stelios Yiakmis
Stella Maeve
Stella Stevens
Stellan Skarsgård
Stepan Nercessian
Stephan Enquist
Stephan James
Stephan Jones
Stephane Gauger
Stephane Leonard
Stephanie Andujar
Stephanie Baird
Stephanie Ballard
Stephanie Charles
Stephanie D'Abruzzo
Stephanie Ellis
Stephanie Feury
Stephanie Hodes
Stephanie Honoré
Stephanie Jacobsen
Stephanie Janusauskas
Stephanie Lemelin
Stephanie Leonidas
Stephanie Mace
Stephanie Makulinski
Stephanie March
Stephanie Morgenstern
Stephanie Romanov
Stephanie Roth Haberle
Stephanie Sawyer
Stephanie Seymour
Stephanie Szostak
Stephanie Vogt
Stephen Amell
Stephen Au
Stephen Baldwin
Stephen Barker Turner
Stephen Bishop
Stephen Blackehart
Stephen Boss
Stephen Boyd
Stephen Brown
Stephen Bruce
Stephen Campbell Moore
Stephen Caudill
Stephen Chang
Stephen Chen
Stephen Chow
Stephen Colbert
Stephen Collins
Stephen Dervan
Stephen Dillane
Stephen Dorff
Stephen Dunham
Stephen E. Little
Stephen E. Miller
Stephen Eugene Walker
Stephen Fry
Stephen Furst
Stephen Gevedon
Stephen Graham
Stephen Henderson
Stephen Hunter
Stephen J. Anderson
Stephen J. Lang
Stephen Jennings
